rate,comment
0,服務人員態度傲慢。 飯店動線不明，有如迷宮，會跑錯電梯。問服務人員也有一搭沒一搭的，好像我們應該很熟悉？身份比他們低的平民百姓？ 菜色普普，價格高貴！就只是在賣View～
0,今日約下午4:20分左右到這裡，向門口一名男性接待人員詢問事情，服務態度極差這是高級酒店該有的服務品質嗎？
0,牛肉麵一碗$660，菜單上寫說屬於20分鐘上菜的品項，最後大概等了45分鐘。我是中午時段用餐，座位大概目測含我們這組60%滿，在沒有客滿的情況下還需要這麼久，對商務用餐的客人來說太誇張了。不是不能體諒服務業同仁的辛苦，但若有困難可以不用標示20分鐘上菜，用餐感受不佳。
0,5/28 中午5樓喜宴，服務生在收盤子時把剩餘的鱸魚湯汁全灑到我裙子上，一句抱歉或處理或即時反應都沒有。簡單處理後還是留下油漬，真的很無奈！雖然看起來就是來PT或實習的小朋友，但既然要出來工作，就該拿出你應有的態度，會發生這樣的事也反映出飯店給的教育不及格。
0,可能因為人太多要作分流 會員被移動到行政酒廊 餐點的部分 櫃檯人員說都一樣 說實在的大同小異 沒錯 Garden  Kitchen還是稍微多一點選擇  可是最令人不解的還是 行政酒廊 煎台區的油煙....... 用餐時已經感覺非常濃烈的油煙味 直到離開回到房間 大家的衣服 包括放在旁邊沒穿的外套 都有非常！非常！非常！重的油煙味  希望萬豪能夠解決這件事 這樣的用餐體驗 真的讓人很不舒服........
0,除了裝潢設計燈光有五星級其他全部都沒達到標準的一間飯店。 check-in跟check out都可以搞20分鐘起跳，然後東漏西漏。 入住的房間飄出像臭水溝一樣的味道，處理半天最後只是越來越臭，換房也等了很久，最後換到的房間浴室洗澡備品擠不出半點東西，然後又再等了一陣子最後換得一整大罐洗髮乳拿給你，也沒有要幫你換上浴室的意思。 早餐入座的登記人員跟服務人員態度也都差，建議大家可以嚐嚐早餐的葡萄汁，長得像葡萄汁喝起來像水，那這樣餐牌應該改叫葡萄風味水就好。 這次接觸到的所有服務人員態度都像被突然抓來上早班的超商店員，以上所有入住體驗皆已反應給飯店，台北還有很多優質飯店，大家如果有五星級的口袋，建議再挑挑看選選看。
0,1. 服務品質不佳～ 家族過年團聚來入住，3個月前就預訂，9個房間竟連1間面101的view都沒😥，最後經過一番爭取才勉強換一間給我們。  2.房間隔音差，空調聲音也大， 雖然風量已經轉最小還是吵，睡眠品質很不好。  3.早餐選擇性少，尤其中式的清粥是糊的，配菜全是罐頭菜。  總言，除了大廳，真感覺不到是個星級的飯店😰。
0,入住萬豪心得分享如下： 優點- 房間色調協調。燈光柔和。乾淨  缺點- 大廳像迷宮 房間沒有迎賓水果 冰箱空的。其他飯店起碼有幾瓶飲料可用 廁所光線太暗 廁所空間太小沒質感。沒有尊榮感 淋浴間小。二人洗空間無法 隔音非常非常非常非常非常的爛 半夜隔壁愛愛的男女叫聲無法入睡 隔壁講話聽音樂很清楚 建議要去住宿恩愛的人請三思這飯店的隔音 早餐餐廳大排長龍。拿餐動線規劃不佳 早餐選擇多。但口味普通 馬桶竟然不是TOTO很意外  這樣一晚8000多CP值不高
1,豐富的歷史文物，認真看展覽的話，一天根本逛不完，雖然已經來過蠻多次的，總覺得看不膩、看不完。每件文物都有時代意義和故事。若只安排一、兩個小時停留，只是來拍個照到此一遊、走馬看花的話，會很可惜。  從捷運士林站搭公車前來，班次很多，回程也是。展覽場地規劃很用心，導覽設備也很齊全，國際級水準。工作人員親切客氣，從服務台到展覽室，每個環節都做得不錯。環境乾淨舒適，連暫時休息的座椅都考量到了。每次到來，都會想要離開時買點紀念品，卻又到時間快結束時匆匆離去，只好等下次再訪。
1,台北故宮博物院是世界上收藏中國古代文物最豐富的博物館，其特色主要有以下幾點：  收藏品豐富：台北故宮博物院收藏品超過65萬件，涵蓋了中國五千年的歷史，從新石器時代的玉器、陶器，到唐宋元的書畫、瓷器，再到明清的青銅器、玉器，應有盡有。其中，最著名的文物包括《清明上河圖》、《翠玉白菜》、《肉形石》、《定武蘭亭》等。  文物品質高：台北故宮博物院收藏的文物大多是精品，其中不乏國寶級文物。這些文物不僅製作精良，而且具有很高的藝術價值和歷史價值，是中華文化的瑰寶。  建築宏偉：台北故宮博物院的建築是仿照北京故宮建造的，氣勢恢宏，具有中國傳統的宮殿風格。  台北故宮博物院是中國文化的寶庫，也是世界藝術的瑰寶。它不僅是台灣的一個重要景點，也是世界各地遊客必到之地。  以下是台北故宮博物院的一些代表性文物：  《清明上河圖》：北宋張擇端繪製的絹本設色長卷，描繪了北宋汴京城的繁華景象，是中國繪畫史上的傑作。  翠玉白菜》：清代乾隆年間的玉雕作品，玉質細膩，雕工精湛，是玉雕中的珍品。  肉形石》：清代乾隆年間的玉雕作品，形似一塊肉，雕工逼真，是玉雕中的奇葩。  定武蘭亭》：晉代王羲之的書法作品，是中國書法史上的瑰寶。  這些文物不僅具有很高的藝術價值，而且也蘊含著豐富的歷史文化信息，是研究中國歷史和文化的重要資料。
1,來過故宮好幾次，但都是走馬看花，這次跟團來有導覽解說，才知道有那麽多的點故，之前只知道翠玉白菜，原來還有肉形石跟毛公鼎稱為故宮3寶，廁所的標示也很有藝術，讓人一看便知道，裡面的展覽很多，值得停留一整天仔細觀看，但還是覺得很有收獲，建議一定要聽導覽才會不虛此行！
1,"🌟國立故宮博物院 臺灣重要景點 裡面會有不定期的小展覽 補充小知識！ 在臺灣人只要出示學生證就可以免門票 外籍學生在臺灣就讀出示學生證一樣有優待票 For international students studying in Taiwan, you can show your student card to get a discount."
1,國家級的博物館，可以了解歷史和避暑的好地方！ 國人：憑身分證只要門票150元 國人且有學生證0元 小朋友12歲以下免費入場  館內空調相當充足，若和我一樣體虛，建議帶個小外套，我逛了4小時，有點冷到🥲 一館共有三層樓可以逛，暑假期間有很多人，父母可以帶小朋友來玩闖關，也有許多外國人來參觀 今天就好幾團有韓國團、日本團，還有歐美團，館內也有導覽解說，停車的地方也相當多，搭公車也能到達，交通便利。 館外還有至善園可以逛，休閒寧靜的地方。 很可惜這次沒有看到翠玉白菜🥬本尊 不過有看到東坡肉，真的超像控肉的！ 還聽到有人說：I want to eat it.🤣  一樓跟四樓可以吃午餐，不過價格稍貴，我在一樓吃午餐，在四樓享受下午茶，下午茶真的不錯，有四樓的風景可以看，抹茶蛋糕稍微甜了點，但搭配微澀的紅茶歐蕾整體還不錯，另外，桂花鳳梨酥很好吃😋
1,國立故宮博物院 館藏文物豐富，一日可能看不完， 有些區域也不時會有不同特展， 公車紅50可從劍潭捷運到館內B1下車， 其他路線可達門口。
1,去過北京故宮，跟台北故宮氛圍差異很大，北京的就像置身在歷史之中，台北的更像是一個館藏豐富的博物館，兩者各有千秋！ 來故宮搭公車過來很方便，有直達館前的，也有需要通過至善園的！ 國人買門票150，十八歲以下不收費！ 館內也滿多求新求變的特展，更有許多親子友善的活動跟展館，也很適合帶小朋友來感受，值得一再回訪！
1,故宮1-3樓為展區.4樓為餐飲區.地下一樓還有兒童館及紀念品區！最有名的肉形石跟翠玉白菜在3樓展出.公車大部分都有到士林捷運站所以很方便.冷氣空調超強建議民眾記得帶件外套.門票我是在klook購買$150就不需要現場排隊.只要掃碼就能入館超級快速.除了有飲水機+販賣機之外地下一層也有販賣飲品類商店.購票時也可以追加導覽介紹！值得票價
1,"歷史中的世界極品…..  $150 欣賞費,我這種小老百姓的天空是乾隆皇帝的收藏，社會資源控制者你要控制誰的天空？  這裡的收藏是蔣經國留下的資源，蔣經國之後的資源你獨留給了誰用啊？”本土”的皇親國戚，一群自稱自己不是中國人的民進黨員，在中國賺大錢，在台灣抹紅別人，手段厲害才能使用現今的國家社會資源？蔣經國之後的台灣資源控制者是一群孬孬族群。  有比這更好康的事嗎？一天的時間可能不夠，至少要去三天才能看完收藏。還不包括輪流展覽的項目。  如果你去過大英博物館、美國國家博物館，這裡的收藏當然是世界級的，不是只是國家級。  小時候記憶中的文化洗禮，就記得對周朝的銅器雕刻以及圖騰設計印象深刻，這次更喚醒我對周朝銅器雕科的精緻度的讚嘆。3000多年前的中華文化就能夠有如此優異的雕刻技術真是不可思議，這更優於我們現在的雕刻技術。  3000 多年前的周朝社會到底發生了什麼事？使他們對美的追求如此的卓越。面對眼前的精緻的藝術創作，更使我想去探究3000多年前的周朝社會的文化底蘊。  沒有離開台灣之前我不知道我們的文化是世界級的，離開台灣之後覺得很幸運，因為世界上不是每個人都有如此高文明的文化蘊釀你的背景。  看看每一個細節，單單一個掛耳的勾環的山羊雕刻都是很高深的手藝的積累的人才做的出來的豐沛完滿。除了立體浮刻，底部平面部份仍有講究的細雕。3000多年前對美的講究，對比現在摩登的社會都做不出來的精緻。我們人類到底發生了什麼事？  不過仍然必須提醒大家，歐洲的建築文明是超越中華建築文化的。義大利的雕刻技術，建議熱愛雕刻欣賞的人可以去探索，在雕刻技術的追求以及精緻度，他們與我們是可以分庭抗禮的。尤其義大利人，由於對人體解剖醫學探索的發達，故用大理石材，以人體形象為雕刻主題的神乎其技的傳統工藝是令人嘆為觀止的。  但當我追溯西方世界對人體解剖學的發達，本來的用意是為了醫學研究，但是他延伸了歷史上希臘一向對人體健美的欣賞，而將人體的研究也用至了雕刻藝術。當解剖人體與人體形象美的追求混合在一起，似乎也模糊了人體的價值，人的身體肢體與生命被分開對待，人的身體與生命價值分離之後的西方觀念，我隱隱約約認為是造就第二次世界大戰猶太人肢體被大量肢解的原因。這是我們在教科書沒有讀到的西方價值。他對我們真實的世界造成了檯面下重大的影響。一種無法放在枱面上正式述說討論的價值，無法放進教科書解釋的價值。是一種研究醫學對人身體肢體研究，冷靜到對生命對肢體沒有感覺的對待的態度。  這是我們從來不知道的西方的面目，西方的價值。雲端制度就是用這種態度在統治我們這個人類世界。承接西方價值的台灣有我沒有發現過的台灣人的殘忍，是把人的價值只當作發一張好牌壞牌，如此功利冷靜到沒有人的感覺、失去成為一個人的溫度。物種演變成不具資格成為人的一種生物。"
1,好久沒來故宮了，雖然是平日，參訪者比想像的多，大多是外國人，但參觀空間寬敞人不擁擠。  古物的展示和介紹做得很棒，建議預留半天以上時間，才能簡單的看完。
0,五星飯店早餐竟然在沒有排隊沒有客滿的情況下趕客人，只因一個鐘頭用餐時間到！住飯店隔日的早餐不就是度假之人的重點壓軸戲嗎⋯一間五星飯店竟無法容納下等值的住客，早餐來來去去所有住客皆不可能於同一時間內用餐，在還有空位也無人等候的情況下，難道不是讓住客悠閒享用為主嗎⋯⋯太差太差了，這怎可稱之為五星！
0,今天去吃了早餐，真的讓人感覺很差，菜色普通，限時ㄧ個小時，帶小孩去吃，被排到取餐要走很遠的位置，但房間的感覺住起來是舒服的，工作人員很沒溫度，對了入住的客人好像當賊在看！下次不會在來了！
0,昨日造訪此飯店，入住房號1727，一進去撲鼻而來的惡臭，打電話反應，當下來處理的只有清掃人員，他們說這是管路水位不足造成，說是管路設計問題，這表示問題一直存在而且沒辦法改善，我很納悶這樣的房間為什麼還會拿出來販售，之後也只是通知我們換房號，後續沒有任何人來關心，一間高級飯店的危機處理竟然是如此不完善，我感到遺憾與震驚。 早餐用餐時段人數眾多，也沒有分流管理，而是開另一個區域供餐，導致用餐的人要跑兩個區域取餐，若是能登記用餐時段不是可以避免這種情況嗎？ 總之這次入住經驗非常之糟糕～
0,房間空間蠻寬敞，但是房間隔音很差很差，已經半夜一點了，被樓上房客走動腳步聲吵醒。氣到上來發文抱怨。 現在可以清楚聽到床頭隔牆的房客一男一女的聊天聲音，講的是中文聽得超級清楚。（連打哈欠的聲音都清清楚楚🙀）  這麼新的飯店，房間隔音竟然跟火柴屋一樣，我等不及明天立刻逃出這裡。 隔兩條街的美福飯店比這裡優秀不止10倍！
0,給予一顆星的評價是：住過世界各地的五星級飯店，首次遇到早餐使用時間限制1小時，真的很儍眼，再加上大部份餐點的品項都很差，無法一一詳述。只列舉幾樣就好。有切成小塊的燒餅、油條，重點是持續在冷硬狀態。有標明是“主廚特製經典”，內容是：豆皮包裹著素食切段、三角油豆腐、四角豆乾等一起滷製。現場烹煮的擔仔麵，湯頭很低調，配料有菇類等。最後，房間隔音設備不好，隔壁或是樓上所製造的噪音都能接收到。
0,房間霉味很重 沒有這個價值
0,作為婚房訂購了一晚一萬三且沒有早餐的萬豪，期待的是會有好的服務。 沒想到一進房電視無法看，打電話協助響很久，一度以為打錯。 服務人員告知會很久才有人協助，果真等一小時才有人來看。 洗手台賭水，光刷牙的水就可以將近淹出來，一度以為自己沒開塞子還用手掏了一下， 後來隔兩分鐘才會將水流完。 因為要化妝需要兩張椅子，跟萬豪借用任何椅子即便板凳也可以，居然回說不是在他們飯店辦婚宴的不行借用。(在此之前還收押金兩千，我真看不懂房間這樣子的佈置有什麼值兩千的) 我覺得如此沒有同理心的高檔飯店真的讓我瞠目結舌。 旁邊的凱旋酒店一晚只有四千多，知道我作為婚房有自己的需求，甚至告訴我一生一次的婚禮如有需要可以請人員帶我參觀。 先不論凱旋好不好畢竟後來我也沒參觀，想說用新台幣解決最快，所以直接訂萬豪。 萬豪訂房前就知道我也是要作為婚房使用，很後悔沒有訂凱旋，只因為我高估了萬豪的服務態度。
0,A birthday with only bottled water throughout the day. What a Marriott surprise.  從入住到目前晚上8:40房間都沒有水，沒辦法上廁所，沒辦法淋浴泡澡，午餐餐廳宴客樓四歲小朋友要求低消1000元但要不到一杯溫水，走廊上工作人員和我說：「哈哈不好意思我們會給您非常多礦泉水」，是要我用礦泉水洗澡嗎？「您可以去游泳池上廁所」，所以我上個廁所要一家大小坐電梯去上公用廁所嗎？  這是台北萬豪酒店給我們的唯一生日驚喜。
0,10/18入住天際酒店30F，雖然有先看過網路評價做好心裡準備但沒想到這麼飯店好像沒有改進  一顆星給了高空景觀（但外面窗戶有些許髒污稍微拍照沒那麼好）  缺點： 1.櫃檯服務態度差，且員工訓練有問題： 下午4點辦理入住，開兩個櫃，第一次遇到這種五星級飯店的櫃檯服務像一星級飯店，全程無笑容，拿證件期間（過程不到2分鐘）櫃檯小姐一臉不耐，並且帶有催促意味請我儘速填寫入住聲明，過程倉促且面露不悅；最後結束後我正收拾行李，她可能突然想起SOP流程，一樣臭臉面帶不悅制式化的說聲：「謝謝」；另外僅告知走向長廊後右轉，結果走過去後發現長廊昏暗且第一個右轉發現電梯根本無法到達高樓層，於是走了三個才找到高樓層電梯。  2.設備老舊、備品一般： 電視設備老舊、想播歌音樂沒音樂台也沒音響，同住友人也覺得這設備跟印象中的五星級飯店有蠻大的落差 冰箱超級小，打開冰箱僅兩瓶礦泉水，上面附了一個名牌「為了提供您更『道地』的住宿體驗，台北萬豪貼心的將迷你冰箱空間淨空...，如有訂購需求，請不吝致電為您服務...」  3.隱私性不足、隔音不佳： 晚上睡覺從廁所管線聽的到周邊講話聲音（只是一般聊天音量），最可怕的是，當我們把燈關掉後，結果看到隔壁房間？！！當下看到沒人以為沒住人，結果隔天早上聽到隔壁有講話聲，強烈建議晚上睡覺把窗簾拉下避免隱私外洩。  4.近期負評完全沒意願改進 入住前看到很多對於早餐改成自取，造成後續餐點差、餐點冷、排隊很久變成另一種群聚...等種種不愉快的批評，因為我們是平日非連假入住，以為近期的批評飯店應該會想辦法改進，結果預定9:30早餐，我們提前9點15左右就先下樓拿早餐，結果早餐仍然是「冷的」，點的美式早餐冷掉超可怕，炒蘑菇、培根、歐姆蛋、薯餅、香腸上面都是已經結凍的油，偏偏該冰的優格已經呈現常溫狀態，最後我吃了前一晚買的泡麵果腹。 最後退房告知櫃檯時，櫃檯也僅回應「我們會改進」，我想如果萬豪真的在意客人的想法就不會網路上一再出現負面評論。  結果退房剛好經過早餐餐廳，因為考量疫情而取消buffet早餐，卻維持有收費的午餐buffet，想到早上拿到的早餐，感受又更差了...
0,基本上完全不想給星星 今天住萬豪 沒有水可以洗澡 從五點到晚上10點多，還可以更久 客服要我們去泳池那邊排隊 全世界都去排隊了 我們也不知要等到幾點  我們也付錢 卻沒有合理的品質 本來是要來享受放空 卻不能洗澡 還在等待 萬豪是我心中五星飯店指標 結果超失望
0,遠從高雄看展順便在商品部買的迷你圓滿博古架文物組。 肉形石那格根本沒有任何一件可以放進去， 照片上放一半就卡著了， 委託中國製造你們可真的很放心嘛！ 貨都不驗就直接上架賣了。 真的不敢相信你們會犯這種低級錯誤！
0,咖啡店女店員服務完全不及格 問可不可外帶改內用一句話 停頓一分鐘不講話一直靠近過來翻我紙袋裡的食物（前幾秒才出餐拿給我的）幹嘛？真的有辱國家門面 請管理層好好重視好嗎？
0,7/25下午帶孩子去參觀歷史文物，本來心情很好的，但後來被那些參加故宮博物院尋寶活動的孩子打壞興致，我明白故宮的活動用意，但是現在很多大人本身就不懂禮貌，帶的孩子就更不用說了。本來很高興自己的孩子，因為看電視節目想多瞭解歷史古物，參觀一樓時還很開心，一樓的展廳內擁有以往該有的參觀氣氛，而且自己孩子在看古物時的認真與學習，但到了二樓整個變了，一團鬧轟轟的人，一群人背著活動的禮盒，拿著冊子跟筆，霸佔著201的展廳，卻沒有任何協助管理的人員，大人帶著小孩每個都擋著，後面自由參觀的人都不能看，而且那些活動參加者，還已經快到喧嘩的地步，我真懷疑這是莊嚴隆重的故宮？還是兒童遊戲場？現在的故宮素質都那麼差嗎？還是要說我們台灣基本教育差到連場合都不會分別？辦活動增加學生參與是好事，但難道就隨意放任嗎？我的小孩就一直開始抱怨，為什麼那些人都不守秩序，而且還隨意擋人，而且那些吵雜聲還一路蔓延到3樓，整個都不想逛了，最後帶著自己孩子快速看完古物，趕快離開故宮😠剛還往前翻閱其他人留言，沒想到，這亂七八糟的吵鬧已經有五年之久？都沒改善，以後再也不去台北故宮了，浪費錢。
0,自詡為世界等級的博物館，入口廣場樓梯邊牆上，釘了一些吊掛帆布大圖輸出的壁虎，院方無法分辨這是種最低層次的做法？還是便宜就好？不能做個獨立專用的展示架來吊掛或張貼，非在牆上打壁虎？帆布大圖輸出換了幾次，大小不一，不能用已經打上去的壁虎吊掛，旁邊再打新的，舊的就留在旁邊，這是戶外古董壁虎展示專區？我誤會了院方的用心？ 展間破舊以補丁解決，天花板斑駁變形，牆上舊螺絲不拔除用漆塗蓋（漆塗太多，垂流下來），展示的大圖輸出錯別字用補丁修改，展間裝修設計都是用最廉價的商業做法（木工+大圖輸出），樓梯地面貼了幾十年的紅色塑膠地板不換，地下一樓飄著尿味….. 沒有人有感覺？？？ 請問故宮博物院是國立的，是國家的門面，缺錢？主管機關陳腐？院方疏失？ 花大錢搞一個南院，沒錢了？ 很丟臉！
0,這不是故宮吧？好像是兒童嬉戲場？小朋友們好像要找作業的答案，與父母親在館內到處亂竄？讓真正想在故宮好好欣賞文物的觀眾，屢屢被這些吵雜的喧鬧聲而打斷。故宮請可以改善嗎？
0,來過好多次故宮博物院 第一次遇到星期天下午這麼少人 而且到處都可以很方便就停到的停車位。  現在日本人不會來了 自己的國人也不愛來 因為這裡真的是 館藏五顆星 建築老舊三顆星 展覽精緻度兩顆心 導覽內容沒有心 整體水準落後國外知名博物館太多太多...  #懷念奧地利藝術史博物館
0,館內空間變大，展覽的東西變少和沒價值性
0,今天110年12月19日 幫母親推輪椅的看護陪同進去她被要求收3百多元的門票(當外國人收費)時在不合理，看護她又想去，是因為幫台灣家屬推輪椅…，不能用同愛心卡的優惠嗎? 經營的一點也不親民///
0,這麼大的一個地方，全部停車場，停車位卻這麼少，找了一小時還是沒得停😮‍💨  再來疫情關係下面的入口關閉，下雨天必須繞到樓上大門口，如果帶著小小朋友5歲以下是非常不方便的不友善，能理解疫情必須管制，但卻沒有相對應的方法，人數這麼多，樓下再設檢驗站很難嗎？  最後當然還是沒車位只好敗興而歸。
0,頂部 玻璃沒擦 都是灰塵 解說牌用珍珠版裁切 感覺很廉價
1,美麗寬廣平台 宏偉建築連停車場都有警衛指揮 漂亮門面也有豪華待客高級餐廳 更有魅力無窮類似私人庭園的公園 除了固定展出值得入內觀賞 上述都是其附加特色 一定要來此一遊 絕對不虛此行
1,故宮博物院館藏豐富，每次來看展都能被中華文明的文化洗禮與驚艷到，附近至善園造景優美讓人放鬆，很適合常來走走的地方。
1,台北必去的景點之一，國人門票$150/人，12歲以下免費（出示證件），暑假小朋友還有活動（幻遊神獸村 $50）很值得購買讓小孩更深入有趣了解歷史文物，館場內安靜環境保護很好非常舒適，也幸運的看到鎮館之寶（翠玉白菜跟肉型石）平日遊客也不少，如果想要深刻了解文物在售票處可租借語音導覽解說喔！
1,中華文化在台灣，文化底蘊最多的地方！如果你是喜歡聽故事，了解到背後歷史故事的朋友，這裡透過導覽解說你會收穫滿滿，值得重複拜訪～
1,博物館外觀已經很美，充滿懷舊中國風。 入內大廳十分寬廣，服務人員非常親切 裏面分了很多不同的展廳 花一整天的時間只逛到三樓
1,週六中午到訪，略有人潮，展覽空間距離舒適，很適合帶老人來看展，拍了幾張自己比較喜歡的館藏照片。
1,超棒的地方，冷氣強，規劃動線棒，互動動畫好玩，大朋友小朋友光觀客走到腳酸好地方，一定要來看看聽聽歷史文化
1,此次展出的仇英「漢宮春曉圖」真的太精彩了！筆觸細緻生動，美人姿體優美，溫柔婉約真的很值得細細品味！ 古華動漫更是活生生的看著華麗的人物活了起來！真的是生動有趣。 趙幹的「江行初雪圖」跟黃公望的「九珠峰翠」也都是國寶級的珍品，真的值得把握時機好好來台北故宮仔細觀賞一番。
1,故宮不同季節會有不同的主題，目前的規劃很不錯，可租借導覽服務會有更好的體驗，來到台北非常推薦的一個旅遊景點，國人憑身分證還有優惠。
1,國家級的博物館 可以好好瞭解歷史的好地方 凡本國的人民！憑身分證只要門票150元 小朋友12歲以下免費入場 目前還有找神獸的活動 館內空調相當充足 逛起來也不會熱 一館總共有三層樓可以逛 現在暑假期間有很懂 對爸爸媽媽帶小朋友來玩來闖關 也是有很多外國人來參觀 今天就有韓國團跟日本團還有歐美團 館內有導覽解說很方便喔 停車的地方也是相當多 很可惜這次沒有看到翠玉白菜🥬本人 聽說是借出去展覽了 只有看到東坡肉😂 但也是收穫很多知識 給辛苦的展場人員大大的讚！
1,這次看到了肉形石、翠玉白菜還有其他青銅器及精細的古物，古代手工製作技術水準非常驚人，在那個沒有機器設備的時代能有如此完美的雕工，實在令人感動及讚賞，大家有時間一定要去看看！
1,對於古代的歷史文物有興趣的人絕對值得前往，除了原本固定展出的項目之外，也會定期的更新其他主題的展覽！搭乘捷運到士林捷運站後轉乘公車即可到達，非常方便！非週末假日且天氣好的時候很適合前去走走看看。
1,佔地非常寬廣，很適合全家大小他這裡走走看看不定期有特展跟導覽，肚子餓了也有餐廳吃飯
1,長大之後就沒有再去過了，這次是因為偶然得知有「阿哥養成記」特展，特地去看的。超級喜歡！二樓的琺瑯彩瓷展也是超級值得一看～乾隆的審美我真的好喜歡（大家為什麼要嫌棄他！！）改天要去玩禮品部準備的實境解謎！
1,上一次來沒見到故宮三寶，這次故宮三寶都在館內，還有元朝黃公望九珠峰翠圖跟明朝仇英漢宮春曉圖，也都栩栩如生，還有每次必看最喜歡的轉心瓶，這次使用了愛台灣博物館卡，館內的入館動線都很順暢，一定要搭配著導覽機使用，服務人員很親切，十月慶祝國慶租借機台還有九折優惠，館藏太多只能下次再訪
1,收藏品種類繁多，分南北二院，有時展品會二院來回輪流展出。最著名的就是翠玉白菜還有肉型石流，固定在3樓展出，大多數都是非常多人在看，要耐心排隊。 此次參觀1樓為神佛展，不知是否因為是農曆七月的時間，覺得很應景。 神佛莊嚴，博物館有導覽機可租借，也有導覽人員解說，假日遊客、觀光客多，較無法好好看展，常有導覽員和觀光客占著某幾個展覽品解說好幾分鐘，觀光客也常會發出讚嘆或是其它的言語、聲音。介意的人可能平日參觀，品質會好些。 雖然展場內有多位拿著請輕聲細語的人員走來走去，但感覺對於人多的假日，效果還是有限。 有多區的停車場，交通方便，大、小客車各有停車的地方，讚！
1,這是第一次來到故宮.遊客不是很多.公園裏環境清幽.在繁華的城市裏.有這個地方可以散步休閒真是不錯的。
1,上一次來20年前了，這次為了要去北京先來認識文物。首先上kkday 買電子票證，即買即用，非常方便。坐捷運到劍潭捷運站，再改搭紅30巴士，最後一站就是故宮博物院。交通很方便！ 公車停在地下一樓，走上地上一樓，看到一堆旅客互相拍照留念👍。 感應手機內的票證即可進入展覽區域，這時候當然是鎖定鼎鼎大名的302展室，肉形石跟翠玉白菜🥬就在這邊，果不其然，很多觀光客也都聚集在此展室，依觀看人數，翠玉白菜略勝肉形石一籌。😄
1,滿滿的文物～與歷史👍  在導遊細心的分享之下～除了長知識外，  也更了解到古人的智慧與能力！  不妨在忙碌的生活中，來故宮走走，享受一  場藝術品饗宴😌  歡迎訂閱我的Youtube頻道，搜尋🔍：@small_blue313(哲哲の日常Life)  一同挖掘生活中的美食與趣事😊
1,室內空間很舒適，室內禁飲料及食物，需要先放置外面的置物箱（免費）。國人買票票價是150元，蠻親民的。
0,游泳池 被服務生 區別 有白金會員跟沒有白金會員 無法使用 我被服務生矇著了 完全不敢使用游泳池 回房間打電話服務詢問經理 經理給予回應是 住客都可以使用 沒有區分白金會員權限 游泳池服務中心 不是覺得要進飯店泳池的人 都是要混進去的感覺
0,不得不說飯店人員對本國人與外國人的態度差很多～  對外國人親切問好，甚至連煎蛋都可以跟他們聊天（我問號 對本國人直接不理？？？  那為什麼要開在台灣？
0,缺點 1.房間有霉味，雖然後來有打給客服換房，但是一個五星級的飯店竟然會一進房就聞到臭噗的霉味，觀感不佳 2.訂房前先打電話詢問泳池使用規則，預約一次90分鐘，使用完可再預約，實際入住時卻是每天只能預約一次，一次60分鐘，電話上說的與實際情況不符 3.準時下午三點入住，衝去泳池預約，卻發現已滿，只剩隔天下午的時段，跟我說可能是入住很多天的客戶已預約滿了，所以只住一晚的客戶就沒有使用泳池的權利嗎 4.浴室蓮蓬頭的水壓很弱，水溫也是忽冷忽熱，只能使用頭頂上的花灑才比較正常 唯一的賣點只剩下夜景可以欣賞，只會住一晚不會再有下次了
0,爛死了！16:30報到等房卡，說房間還沒打掃好，說連假很忙！但是正常入住15:00，我們等到17:30才拿到房卡！問那可以晚一點退房嗎？竟然還說不行，也沒有折一點價錢，那我們這樣白白損失的時間，只能我們自己吸收！算什麼嘛！超爛的！只有一個倒霉員工拿名片說下次來找她可以請喝咖啡！誰要那杯咖啡！覺得很瞎！在現場瞎等，還我寶貴的時間
0,只能說運氣好，在中秋節就給你一間有跟斜柱擋著整片窗外的房間！  可能因為用點數兌換吧！但我確認我換的是「景觀」房，而不是「樑柱」房。  補上樑柱照片，我後來意會到櫃檯說的什麼樑柱意思了⋯⋯
0,我來洗門風的 因為我住過很多次 朋友也因為我推薦今晚入住 結果發生 被朋友洗臉 友人反應 打掃也髒 走廊都是灰塵 打去問櫃臺 態度就敷衍拒絕的事情
0,滿心期待來 然後下午停水到現在晚上10點 想要洗澡需要去19樓泳池排隊 整棟都沒水 大家一起排隊到天亮也洗不到 花錢排隊洗澡我去三星級就好了 可憐的客服一直接到大家的電話高層也不出面回應 真的是難得的體驗
0,餐廳沒人招呼 身邊都有服務員單只有我們這桌被忽視。
0,想電話詢問住宿券訂房問題，問題還沒講完就說要轉接其他人員，結果轉接後也是忙線。電話接聽人員聽起來不是很親切也沒有飯店相應的禮儀（也或許是個人對飯店品質期待太高），比較像一般平價餐廳的訂位服務。  隔天再打過去打了兩次都是通話中，不知道是剛好現在是旺季還是什麼情形。 還沒入住就感覺不是很好。
0,入住飯店，晚上想說lobby lounge 喝一杯 明明last order 是21：30，我21點進去，菜單放很大力，衛生紙盒放很大力放下，整個衛生紙盒在桌上滑動 當下掉頭走人⋯ 花錢不是老大，但也不應該受這種對待吧
0,過年期間動線爛 塞一堆426在門口 也不見有人來問一下 買票櫃檯有個綁馬尾的女生 我沒見過像妳態度這麼爛的工作人員 不爽不要做 沒人逼你吧？講話有需要這麼凶？國家級博物館也不過就這樣
