rate,comment
1,大廳設計很有格調，還可以下棋，氣氛非常的放鬆。不是只能住宿過夜而已，下午喝茶下棋，晚上喝酒看夜景，過得相當Chill ～  而且服務人員都很友善，親切地幫了很多忙！櫃檯姊姊人真的超好的❤️有機會還會再去
0,環境和服務值得贊許  但可惜的是 …
0,雙人房4千多價格不值得，原因說明給各位參考  1.光是等待CHECK IN，每一組人就耗時15分鐘左右，作業速度流程緩慢，對於帶小孩急著想把他們帶去休息的，真的會等到修養你身心 …
0,1.洗澡無熱水，開水過30分鐘依舊「完全」無熱水，我認為這是最基本的設備，卻連這都沒有。 …
0,到嘉義住宿，您可以有更好的選擇。  我不確定是不是我太幸運，這樣的住房體驗還真的是第一次。一晚三、四千的價格，這樣的設施與服務真的沒有對得起這個價格。 …
0,不曾寫過負評的要來寫看到的實況！ 原本看到很多評價很好所以滿心期待來渡假，結果 1.一打開房間真的傻眼 空間極度狹小就算，我們是訂四人房 連個衣櫃或是放行李的空間都沒有，只能塞在桌子底下浴室空間也非常小 …
1,服務親切 客房舒適 大廳裝潢極有特色 客房提供茶葉沖泡 很棒👍 …
0,缺點： 1.樓層沒有飲水機，只有一樓大廳有 2一大床單但根本不是king size是兩張單人併在一起 …
1,第一次入住承億文旅 桃城茶樣子給了我很好的印象！ …
1,環境超乾淨超優 大廳接待人員及客房服務人員態度超棒超細心 下次來一定會再光顧的住宿地方👍 …
1,房間可以泡茶浴，非常舒服，房間床很大，亂滾都可以
0,整體感受就是差強人意啊，畢竟是這麼有名的飯店...  優點 …
0,房間隔音很差，服務人員説有其他房客也有反應，隔壁的說話聲，連他們上廁所滴滴答答的聲音，沖馬桶的水聲，洗澡的淋浴聲，就連打了好幾次的噴嚏聲，都聽得一清二楚，難以入睡😫 彈簧床很硬，不是獨立筒，所以有人翻身同床的人就會醒！ …
0,7月份入住，訂房當時也預定了頂樓的酒吧，確認訂位完成了，卻在入住前幾天告知原預定時段頂樓有包場活動，如要前往頂樓酒吧須改時間，原先不以為意工作人員繁忙難免出錯，直至近日又看到高雄同品牌飯店有一樣狀況，所以才來留言希望你們內部程序或是規定上要制定清楚，若要以包場為主，就不要讓人家訂位，以免造成消費者不悅及紛端，因為 真的 很 掃興。
0,床鋪非常廉價非常難躺，躺起來青年旅社差不多 。隔音差，隔壁房的洗澡一小時多聽得清清楚楚，其他聲音不多贅述，除此之外其他的還可以
0,嘉義旅遊，真的不要選這間。  這次選擇承億抱著期待來，畢竟每一間分館都塑造的很有自己的風格和特色！ …
1,價格不貴，卻有媲美豪華飯店的設施！（無邊際泳池、高空酒吧、房內浴缸附茶湯浴） 住房舒適❤️❤️❤️
1,幫補血。 茶湯很特別，很多人反應的熱水沒問題， 清潔也沒問題，備有的茶具熱水壺都乾淨， …
1,不錯房間很乾淨，而且大小也剛好整理的很用心！茶也很好喝！早餐套餐+半自助！不錯吃！樓頂的夕陽網美游泳池很好拍！最最最值得推的就是服務人員的態度很好，櫃檯的服務主動服務很細心！下回會再回訪的👍🏽👍🏽👍🏽大推20220928～30日續住兩天！ …
1,大廳有香香的精油味，房間大浴缸泡澡很舒服，早餐環境很好
1,環境很棒，櫃台服務很好，推薦入住！
1,服務人員非常親切，頂樓還有游泳池，很棒的體驗
0,一、爛到不行，本次跟家人共三間房，三間都洗澡洗到一半發現衛浴沒做好防水。水會流到床邊，還要用附的浴巾來擋水，還好自己有帶浴巾，不然整間房間都是水，拜託房務人員、主管看看評論改善缺失，第一次住到洗澡洗到一半會淹水的，非常扯，這房價跟房間的CP值差到爆炸 …
1,泳池超讚的！♥️♥️👍 早餐好吃！😍 …
1,外觀以及大廳都很不一樣，令人期待今晚住宿
1,接待人員與房務人員笑容可掬，房間設計理念獨特，尤其是泡澡茶浴更是一絕，值得前往體驗喔！
1,選擇在聖誕夜狂歡之後，來到桃城茶樣子沉澱身心，果然是本年底最明智的抉擇之一。仰慕頂樓池天一線的美景以久，在遍滿星空之下，飲用著美酒，人生快意！不過如此～
1,服務非常的好，房間也超讚的，會再次入住！
1,很好，房間寧靜整潔，櫃檯人員態度良好，房內有附贈精緻小點及單包裝茶葉很貼心。
1,房間的小浴池泡的很舒服，頂樓的無邊際泳池平日去人不多，很適合拍網美照，泡泡水，若頭要下去的話好像要帶泳帽（衛生問題），深度大概到成人的胸口高度，小孩會比較深但有救生員而且範圍不大，雙人房不大間兩個人剛好，但床超級大，3點才能入房無法提前，隔音沒有很好，走廊講話聲音會滿清楚的，房內的廁所不大，沖澡的浴間也不大，很日式，備品還不錯，髮油超讚XD …
1,本來就很喜歡這裡的景色，剛好也有優惠，住過不後悔，超級喜歡住這裡的！
0,優點只有早餐好吃，份量足夠 兩顆星是給早餐跟有免費停車場 …
1,第一次來 房間很舒適 床超好睡 無邊際泳池不錯美 唯一缺點 停車位太少
1,飯店乾淨舒適 整體設計獨具風格 早餐精緻好吃😋 …
1,台灣各地承億文旅分館之共通特色：裝潢走「文藝風-氣質路線」，復因各地主題不同，相同特色中仍各別有獨有特的風格，是我非常喜歡的特色飯店之一。但承億系列的飯店房間都不大，約7-10坪，感覺東方人比較適合。 …
0,進入大廳就很有文青風，很適合拍照。房間小巧該有的都有，還發現付了耳塞，想說這麼貼心，原來是因為隔音差到爆，半夜水聲不間斷根本無法入睡，到了三點忍不住打給櫃檯，上來也說是真的有點吵，不過今天客滿，耳塞也沒辦法嗎（？  在跟櫃檯備註。結果櫃檯人員完全沒說，詢問只是房間規劃就這樣，會在跟總公司反應打發走
1,非常推薦下榻之處 早餐也非常好吃😋 泡澡🛀很舒服 …
0,Check in後至6樓健身房及9樓酒吧泳池參觀，酒吧服務員（年輕戴眼鏡）一見到我們即立刻拒絕進入，因未預約也無法參觀，在9樓梯廳未進門就聽到酒吧人員大聲聊天，感覺服務態度極差！
0,優點： 1.櫃檯、餐廳人員態度很好。 2.冷氣很涼 …
1,整體來說舒適，放鬆，重點是可以泡湯~~.女兒誇棉被舒服~
1,環境好，房間舒適溫馨，還可以泡茶湯，頂樓還有露天泳池和酒吧？讚👍 …
0,一踏入大廳就很有文青風，很適合拍照。房間也是小巧玲瓏該有的都有，還附了耳塞，想說這麼貼心，才知道是惡夢的開始。半夜開始不間斷的洗澡聲，我還以為我房間有別人在洗澡，三點終於忍不住打給櫃檯，上來也說真的有點吵，可是今天客滿，耳塞也沒辦法嗎（？我在備註給櫃檯。退房時，櫃檯完全沒說什麼，詢問之後才說在通報總公司官腔說法。
1,平日住房C/P值超高 頂樓泳池不大，但很好拍照 早餐的主菜都很厲害 …
0,一直聽到隔壁一直淫叫  我都沒辦法好好睡覺
1,有腳踏車可借，很不錯，但建議煞車要時常檢查一下 其他都不錯
1,浴缸很舒服😌早餐很好吃👍🏽👍🏽 而且服務人員態度很好很快幫忙解決問題 下次還會再來入住 …
0,喜歡設計風格👍  隔音真的不太好 …
0,床偏硬 浴室的門沒辦法密合 洗澡時門縫一直打開 CI時要決定隔日早餐的餐點menu …
1,入住時間極晚，櫃檯人員很親切服務。頂樓有酒吧，風景不錯喔。
1,房間乾淨，浴室很大，頂樓酒吧風景真的蠻美的～
0,除了停車位比較少之外，飯店軟硬體個人都很滿意，結果在早上退房前居然被打掃人員打開門，扣了一些分。
0,2021年十月入住 時隔非常久才來寫評論，但回想起來還是心有餘悸 先說優點 …
1,房間乾淨，大廳很香，避開尖峰時段，電梯不會太久。
1,房間整齊乾淨採光好，設計很美，床很好睡，早餐好美味
1,第二次入住 飯店的隔音比較差一些 環境整體還滿舒適 …
0,住下來唯一的感想！又小又髒！ 完全不推薦就是了 花三千塊住這種四星級飯店 …
1,一踏進大廳，就被茶籽堂沐浴香氛的氣息給療癒了！
0,整個住宿體驗最糟糕的就是客房清潔度，原入住308號房，窗簾及浴室各處長霉、浴室檯面積塵嚴重、浴缸有毛髮、其餘桌面設備老舊破損、天花板疑似有用膠帶黏過天花板的痕跡，附有浴缸的浴室因為沒有抽風設備，不難理解會導致這些狀況發生；但如果不安裝抽風設備那就勤換窗簾，對於一間已經如此有規模的集團應該不難想到吧⋯。換房後的405房的整潔度仍有待加強，浴缸仍有毛髮、積塵及發霉狀況，但相較前一間房的房框確實比較好，但因為不好意思再次反應，只好將就。當初是為了浴缸而訂房，後來因為整潔度的顧慮只能 …
0,客房與客房之間隔音不太好，入住的是塔榻米房
0,期待的文旅住宿但是真的讓人失望， 大廳及櫃臺人員很棒，房間乾淨度有待改善， …
1,來2次了，先前還住過嘉義火車站附近那間，也很讚 也住過淡水吹風，也很棒 以後希望台東也有承億
0,此次入住榻榻米式四人房型，空間小但備品很精緻，尤其是茶葉組及茶具，但床非常硬，整晚睡眠品質極差！  廁所牆壁污垢黑點很多、木板腐蝕、床套還有污漬，衛生清潔有待加強！ …
1,房間很乾淨 有茶泡是件開心的事 謝謝飯店人員關顧我的孩子 在我忙碌的時候
1,裝潢有質感 泡澡茶湯很有特色 住宿也有提供腳踏車 …
1,這次入住是朋友推薦的。因為個人行程滿檔而疲累，原已預約好頂樓的酒吧，可惜無法好好享受、以及早上爬不起來吃早餐，這是個人兩個遺憾點。 我個人很喜歡房間的格局，雖然小間，但是是舒適的！大浴缸泡澡也很讚，旁邊還有一壺可以倒入浴缸變成一種溫泉泡澡劑的感覺～很放鬆。廁所馬桶及淋浴間是分成兩間，我覺得蠻棒的，不會一個想洗澡一個想大便，完全不用忍受臭味😂。床很大，枕頭棉被也舒服，這次住宿經驗，會想再二訪。 …
0,連一顆星都不想給 十年旅遊經驗 這是我遇過最荒唐的==  首先 我們提前一個多月預訂四人房 入住前一天打來說要幫我們換成兩間雙人房 我朋友的回覆是 好 先保留 我們需要討論一下 …
0,1.淋浴間的磁磚壁面很多處發霉，因為空間不大，一直覺得會碰到，很不舒服，這種品質，也不敢泡澡了 2.早餐很無味 3.鏡子上都是灰塵，就算一週擦一次，都不會這樣
1,這次是衝著無邊泳池帶小孩來玩，泳池很好拍照，也很好玩。建議低於120公分的小孩要帶泳圈。房間小雪行政4人房，和室的設計，讓房間感覺空間更大，小孩可以在任何地方打滾。大廳的整體設計讓你ㄧ走進來，就如沐春風。早餐部份ㄧ般，使用每人一個套餐。
1,細節感滿滿的文旅，服務人員非常親切，住宿氛圍很舒適。早餐也很棒 🥰🥰🥰 …
0,名過於實的飯店。 這間飯店在嘉義算是小有名氣 又是集團飯店 …
1,詳細介紹 入住時間：2022/5/27 住過最有印象的一間飯店，滿分10分可以給到11分！！！ …
1,很舒適的一間飯店，會想二訪
1,頂樓無邊際超漂亮！房間採光很好、有浴缸和小茶點很放鬆😍 …
1,房間整潔 早餐好吃 能體驗到品茶跟泡茶澡的感受
1,泳池很美、住房讓人文青
1,整體來說是非常棒感受非常好的服務人員非常客氣及表達讓人都感覺非常舒服不管是從大門進入至大廳都顯得很舒服讓人可以放鬆的感覺
1,服務人員態度很好、飯店風格設計特別及溫馨，有種回家放鬆的感覺
1,兩次來嘉義都選擇桃城，都選擇有浴缸的房型非常舒適，天氣好高樓層房型可以看到山景喔！
1,服務人員態度非常優質 備品茶籽堂產品讓我忍不住帶回當伴手禮 下次有機會再回來住宿
0,先說說近期每週都來嘉義出差，也住了6間不同飯店也有再續訂，這次入住這間其實蠻期待的，但入住後讓我頗失望。  1. 浴缸有髒污沒清理 …
0,二訪桃城茶樣子，沒有第一次來那樣驚艷、喜歡。房間、浴廁角落清潔有待加強，飯店服務人員沒有其他四五星級飯店那麽熱情，退房後在旁邊看茶籽堂想購買時都沒有人來介紹😅😂 …
0,這次入住桃城茶樣子是使用信用卡優惠預訂，其實不算是便宜的價格，飯店的大廳真的很～美～超好拍！check-in的Albert也很細心很清楚的解說👍🏽 不過硬體的部分真的⋯ 有點失望⋯ 浴缸有清不掉歲月的痕跡～ …
0,房間雖然很小，床也有點硬，導致睡不太好之外，東西都很齊全，該有的都有，也有附設停車場，（很重要❗️雖然位置有限），尤其很喜歡浴缸旁邊有風景可以看，還有給你泡澡包泡澡。另外住八樓的話，白天游泳池開放的時候，樓上會很吵，可能是小朋友跑來跑去的。他們的洗髮精滿推薦的，頭髮不會乾澀打結，很多外面的洗髮精都很容易頭髮打結…..
1,氛圍很好大廳很安靜～
1,頂樓的泳池很棒，下午五點多上去玩水，一邊看夕陽，遼闊的景色，跟乾淨的泳池，放鬆了從桃園開兩個半小時車的疲倦感，小朋友也玩到不想起來，以後還會再來
1,入住感覺非常舒適與質感！ 早餐非常好吃😋，美味可口又豐富 下次一定會再入住，也會入住其他各地商旅，棒棒棒棒 …
1,櫃台服務人員很親切，環境清幽，大廳很香，濃濃檜木味！
0,*兩大一小入住雙人房空間有點小（有小孩，行李多） *房間冰箱不太冷⋯ *冷氣怎麼調都很冷！ …
1,四人的日式踏踏米房，很適合小朋友入住，茶品也非常好喝，cp值很高
1,環境乾淨舒服，早餐是套餐的方式。 喜歡這樣簡簡單單的～
1,房間有大浴缸泡湯很舒服
0,第一次評分這麼低  原本只想給這旅館一顆星，另一顆是給員工的 …
0,爛透了，房間都沒清乾淨。 讓客人在前一天預訂早餐，準時下樓用餐，飲料都沒有了，竟然回覆：廠商還沒送貨，也沒杯子，以後不會再來。 連一顆星都不值的擁有 …
0,2022/06/20入住 整體大廳給人蠻舒適的氛圍及獨特的香氛氣味。入住308房間沒有特殊異味，房型空間整體偏小，但對於兩人已經足夠，隔音尚可，稍微聽得到開關門。 …
1,服務很棒、早餐很豐盛好好吃！就是房間浴缸和臥室的門沒有門板隔開，只能用窗簾，感覺不是很能夠阻擋濕氣是缺點；整體屬溫馨的空間，床很大不錯 ♥️；頂樓泳池風景很棒，可惜天氣不好掃了遊興。
0,飯店外觀、房間都很漂亮，位置也很棒。 覺得這個價錢也不貴，所以也覺得不想太吹毛求疵。 但是房間的很多小細節都沒有整理乾淨，長時間累積下來的污漬、黴菌，廁所馬桶與蓋子的接縫處、浴缸排水開關的縫隙、窗簾。 …
0,只能說除了大廳和餐廳維持的不錯 整棟建築奇特外 而住房品質完全無法苟同 …
1,一到門口停車就能感受到貼心！ 我們停車遇到停不進去格子的囧狀，按了服務鈴出柵門，剛好門口不遠有停車格，但我沒想到櫃檯小姐竟然走出來☺️💕指引我們可以停車的位置，好窩心！ 樓上泳池bar的餐點也好好吃！ …
0,建議飯店把床換下～超級硬，明明就是用兩張單人床合併成雙人床，睡隔壁的只要有動作翻身床的震盪就超明顯，四星級飯店連讓人躺張舒適的床都做不到～不懂四星級的等級是如何判定的🥲 會多給一顆星是人員服務態度好～ …
0,優點 早餐吧的服務人員非常有禮貌及細心，餐點選擇種類及份量都有到位。 …
1,一進到大廳就有股香氛撲鼻而來，很好聞，房間小而溫馨，衛浴乾濕分離，且浴缸旁邊有蘭花配一壺茶，茶可拿來泡澡。 頂樓有無邊際泳池，夏天來蠻舒服的。 飯店早餐是半自助式餐點，選主菜後吧台有飲品跟吐司可吃。 …
0,停車場跟飯店間，沒有做任何的連通道，是石子地，有帶行李箱且擔心輪子受損的旅客，需要扛著行李箱走出停車場後再繞進大門口。 飯店隔音很差，可以聽的到隔壁房間的聲音。排水系統也很大聲，泡完澡在排浴缸水時，可以清楚聽到排水管運作的聲音。 淋浴間沖澡的水柱蠻強的，很好洗，沐浴乳、洗髮精、護髮乳、洗手乳都是用茶籽堂的。 …
1,服務人員很專業，飯店很新穎也很有風格，住起來很舒服，早餐餐點也很好吃，下次還會來住唷！！！
0,住8樓，晚上睡覺樓上泳池運作聲音吵得無法入眠…..雖然有提供耳塞，但戴耳塞有異物感也是無法入眠，服務人員表示無法處理，希望茶樣子能給個說明 泳池、房間整潔度是很不錯的
1,早餐提供套餐+半自助式方式用餐，入住可先選擇餐點，共四種～選擇挺豐富的；客房部分入住四人和式房型，床墊軟硬適中非常好睡，願意再回訪
1,市區很優質的飯店，很舒適，服務很好，早餐也好吃，對孩子也很友善。
1,房間很舒適，樓上的lounge bar氣氛很好
1,冷氣安靜，床硬度足夠，可以完全黑暗，一夜好眠相當舒適，菜籽堂洗沐品質保證，早餐牛排的選擇非常美味，也有飲料和麵包自取。在房間享用旅館準備的茶和煎餅相當享受。大廳很有設計感氣氛很棒。 真要挑剔的話，健身房的地墊有塑膠味需要通風，還有剛好遇到晚上十點後酒吧包場無法進入，不能好好在頂樓享受夜晚時光很可惜。
1,充滿茶主題的文旅，房內備品是好用的茶籽堂，還有迎賓茶和煎餅，停車方便、住宿舒適🍵 …
1,服務態度：很好，遇到問題處理速度也很快！ 隔天有早餐或中餐可做選擇 退房時間：隔天12：00，這還蠻好的 …
0,五年前第一次入住印象很好，所以這次紀念日特地帶家人上禮拜入住，一直希望他也能住看看。 上禮拜1月中入住（正時冬天）而且那幾天冷氣團報到的時候入住～～～ 晚上我們有去頂樓bar所以回房間已經半夜12點才洗澡⋯竟然都是冷水？ …
1,房間很乾淨，服務人員態度也很友善值得推薦 有機會去嘉義 會再訪 👍 …
1,一間讓人會想念的住宿 以茶為主題的住宿，別有一番風味 而且離文化路夜市只需五分鐘。 …
0,隔音超級差， 枕邊可以清楚聽到隔壁房的嬉笑聲 向客服反應過了半小時嬉鬧聲還是在持續 …
0,對於摩托車族相當不友善 停車位外圍全部停滿車根本狹縫中求生存 櫃檯服務動作蠻慢的而且只有兩位 …
0,8/13入住 抵達飯店因為停車場沒位子打電話給服務人員問是否還有其他地方可停車 她說剛好有一台車出來 要過來幫我們指引 …
0,8/18入住一進去房間就看到一個戴過的口罩， 跟櫃台反應說是清掃人員戴過的，看了房間狀況真的有點不相信是打掃人員的，戴到口罩不見也沒發現說不過去吧？上一位住宿留下來的可能性比較大？ 四星飯店一晚3985快四千的房間一進去有個戴過的口罩？ 還有評論裡的房間狀況真的沒在誇張
0,第一次來到嘉義入住承億，停車場在飯店的隔壁，停車場地上都是碎石小石頭，等行李箱拖到飯店門口輪子大概會報廢⋯只能事先在平地放行李再停車 再來一進去大廳非常的大，櫃檯人員非常有禮貌也很有耐心 …
1,更多美食旅遊就在Instagram：Ludybaal  這次出差來入住位於嘉義的四星級酒店 …
0,房間設施蠻舊的 乾淨程度還可接受 沒有特別乾淨但也沒特別髒 …
0,都下午3點了，CI辦完了，結果還在騙客人說還在調整房間，這個都是他們騙人的話術，真相不得而知，等到整個大廳都幾乎沒有人的，還在騙說還在調整房間，結果都會下午4點的清潔人員還在打掃，到底是在搞什麼鬼。你還在打掃你就跟客人說還在打掃，你在騙說還在調整不出房間來，連一聲抱歉都沒有，這間飯店的服務態度真是有夠糟糕。
1,飯店乾淨舒服 CP值真的很高 房間有景有泡湯 頂樓還有無邊際泳池跟酒吧 之後會住住看別的縣市的承億文旅 大推👌🏻真的很美 …
1,房間舒適，早餐很棒。👍👍👍還有附茶湯浴。 …
1,空間優美，設計感強烈，人員也都十分友善好聊天！可以和大家一起泡茶聊天真的是很不一樣的體驗👍🏽 …
1,高CP值，從入住check-in 親切的服務、房間的乾淨度、衞浴設備、早餐都令人驚豔，超乎預期。 覺得承億品牌是可信任的。
1,房間非常漂亮，泡澡還有茶香，很有特色的一家飯店，頂樓的無邊際泳池很值得使用👍 …
0,在易遊網訂了9/11一晚，當天到現場要入住才告知飯店訂房組和易遊網對接有問題，沒有房間可以入住，飯店告知易遊網24小時客服沒人接電話，只能提供住宿折價券且幫訂其他飯店處理，幫訂其他飯店的費用也是我自理，只能說這樣的處理方式令人無法苟同，折價券我也不要了，誰還想來？
1,房間舒服 服務態度好 茶湯泡完超輕鬆好睡
1,舒適 讓人有種放輕鬆的感覺 Perfec
1,接待親切，房間還有茶浴很放鬆，早餐有牛排非常特別，份量十足！
0,一進飯店有被大廳的裝潢風格震撼到，整體有中日合併風格，很有氣勢！ 櫃檯人員服務態度也都很友善，遇到問題都有積極處理。 衛浴設備的日式風設計覺得很棒，有偽出國的感覺。 …
1,4/11晚班及大夜班櫃檯的服務很好，停車的引導很有耐心。 房間剛好需要水，也很快就送到了， 房間內的備品很令人驚艷， …
0,這次來嘉義三天兩夜的旅行，兩夜都選擇入住桃城茶樣子，因為看中房間有浴缸，想好好泡澡放鬆。但很不幸運的是連續兩天都遇到熱水壞掉，能理解硬體設備難免出問題，但對於旅店的處理態度覺得無法理解。 …
0,這次是訂到8樓的房間 優點：環境舒服、沐浴用品不錯、酒吧泳池不錯、人員服務很棒 缺點：停車場位置有限或需要走一段路、床略嫌太硬、住8樓的話樓上泳池如有小孩子在奔跑會有蹦蹦蹦的聲音 …
0,頂樓有無邊際游泳池算是小小加分，缺點是沒有提供脫水設施，游泳完就必須自行濕答答的回房間，無法先更衣後將泳衣一起脫水後帶回房間晾乾。 頂樓晚上變身為小酒吧，想喝小酒的挺適合到，順便可看個夜景。
0,房間空間不大，不過床很大很好睡。房內牆角、淋浴間、浴室捲簾清潔度可再加強。 親友來訪加購兩客早餐(300元/人)，以餐點內容而言有點空虛。 小小的健身房關閉整修中，SPA因疫情期間也沒開放，頂樓泳池不錯，可惜錯過開放時段也沒使用到。 有提供自行車借用服務，騎到市區逛逛很方便，建議座管調整螺絲換成像U BIKE那種快扣形式，方便不同身高住客調整使用。
1,櫃檯服務人員很親切，態度積極，入住第二次，環境依然清新，很喜歡的味道。
1,很舒服的hotel，雙人床是兩張單人床合併，可以在床上滾來滾去。服務人員很親切，叫外送忘記要筷子，飯店服務人員免費提供。
1,很有特色的一間飯店！入住環境很舒適，整體很滿意☺️
1,服務人員態度親切，飯店房間貼心提供女性護髮油，超棒；電梯不太好等，九樓無邊際泳池，很小，有點小失望，另外酒吧滿mini的，不過早餐還不錯，只是自助吧，品項少，但是還是吃很飽😄 …
1,接待服務很溫柔、服務很好 大廳設計感十足 無邊際泳池超美 …
0,缺點： 1、停車空間不足，停車需開到附近的停車場停放，下雨天很麻煩。 2、房內浴缸的水關不緊，浴缸蓄的水一直流走… …
1,8/29 8/30這次來舒壓解放，特別看上了無邊境泳池加上酒吧 這次是三人入住，床的舒適度跟枕頭，因為都有帶點酒意。 所以無法認真評論，但起床後體驗床的舒適度是我喜歡的偏硬床 …
1,房間很漂亮，泳池延伸出天空的藍，很適合放鬆放空
0,我認為一間旅宿環境整潔是最基本的，但進去發現桌上的髮油外觀全是油、窗簾發霉、浴室透明窗戶全是灰塵，告知櫃檯人員後，她一直致歉要幫我們換房間但我們要出門所以跟她說等我們回來再給答覆，後來回來以後想跟她說不用換了因為也很晚了只住一晚也不想計較了，沒想到她對我們說他確認過我們的房型應該是不會有髮油的，這句話讓我們聽起來非常很不舒服，好像在質疑我們一樣，會選這間是為了茶浴而來，浴缸沾水一擦整個都是灰塵，第一次泡澡前居然要先洗乾淨才敢用，要不是一定要給星才能評論 我覺得連一顆星都不值，我第一次住的這麼不愉快，不曉得其他分館是不是也這麼糟糕。
1,"“桃城茶樣子”雖然房間數不多大約60間上下，一樓空間設計很棒感覺很文青很知性。停車場在飯店旁邊戶外的，停車很方便。9樓的戶外無邊際泳池美美的適合拍照，游泳要沒人時來遊比較適合；因為泳池不大。房間設備還OK,床頭櫃略小了點；枕頭建議能多加2個。 這次3天2夜購買一泊二食，早餐在飯店內享用套餐，廚師很用心製作、份量很足夠又好吃，晚餐在嘉義商旅內用套餐，一樣誠意十足；很豐盛很滿足。 …"
0,樓下已經有很多人說過飯店房間整體的整潔問題，就不再說明了，當天到頂樓酒吧，還遇上會飛的小強🪳陪喝，友人協助與工作人員說，酒吧的弟弟也沒打算來協助抓走，就讓它繼續陪著大家😅 …
1,住宿離嘉北火車站步行約15分鐘，使用住宿卷$2000+line免費升等房型卷，破格讓我優惠併用，大廳高挑氣派有設計感，服務人員態度整體算不錯，入住平日一晚「白露雙人房」位於七樓，雙人床空間很大但枕頭偏軟，衛浴乾濕分離使用茶籽堂洗沐，浴缸為正方形需要屈膝，但有市景及對外窗，這種天氣如泡湯吹風是很享受的事情，也有附贈茶湯浴更是療癒，馬桶屬於高級免治馬桶，房間內可看得出來有些設備需要保養或整修，電視屬於MoD台數偏少，六樓健身房設備篇簡陋，頂樓泳池是一線天風景還不賴，早餐目前屬於自助式供應，菜色選擇多但美味度需要加強，相較之下潭日月好吃很多，退房時間是12:00之前，就以住宿卷取得價格來評價會覺得cp值很高。
1,浴室泡湯備品不錯，房間乾淨舒適，雙人床超大，服務親切。
1,一開始看了很多評價，抱著住看看的心情，但是半年前的這趟體驗還不錯，評論內的事情都沒有遇到，可能是有在改善，頂樓的酒吧晚上夜景很不錯，酒的價格算中等，要記得提早預約，早上會開放游泳池，可以拍拍網美照。
1,很舒服的一間商旅，全台的承億我幾乎都去過這次解鎖嘉義店，唯一可惜的是床墊是硬式的應先主動告知消費者以免有消費者不喜歡硬床而討厭飯店 泳池的開放時間太短也是可惜的地方
1,一進到大廳 滿滿舒服的茶精油味 接待人員態度非常好 …
0,很漂亮 文藝風格 但價格有點高 算是中規中矩 體驗的選擇
0,最大的特色是挑高的茶道大廳和臥房風呂，但是在放水前自己用毛巾擦過底部一次擦出一大層黃色的污垢。 氛圍好格調佳、採光非常加分，小煎餅可口。雖然房型空間實際上滿窄的，但透明玻璃風呂跟整體空間感和房間設計好。免治馬桶自動沖水超棒。茶籽堂沐浴組超棒。服務人員親切。 …
0,以前去住過，把逃生樓梯太平梯當作倉庫的飯店，爛透了，如果已經更正請通知我，非常願意把星星加上去。 怎麼沒人理我，所以現在樓梯還有堆東西咯！
1,第一次入住高樓層，整體體驗舒適乾淨。退房前還有意外小插曲😂老婆那個來，櫃檯人員二話不說的緊急救援🤩.高樓層此次體驗算蠻好的😍 …
0,這是家一直在口袋名單的飯店，但也許飯店已經有段時間了，一踏進房門看了一圈後大失所望。這次住2樓，一進門就有濃濃的濕氣感，同時在窗簾、浴室地板、邊條都是嚴重的發霉，排水孔蓋全黑，再看了訂房網站同樣的評論也不少，但飯店的改善有限⋯由於房間主打茶湯浴，勢必會有濃厚濕氣，建議浴室和房間應用門隔開而非只是窗簾，否則整晚濕氣不散，旅客感受不好，也傷害了飯店的硬體。
0,飯店一樓很漂亮裝潢很好 房間小而美但看得出裝潢很乾淨 泡湯的東西齊全 …
1,飯店旁邊就有停車場了 雖然位置不多 但已經是承億幾間飯店裡面位置最多的飯店了 停車是承億一直的硬傷 …
1,2022/10/3入住 自己是嘉義人這麼久 第一次住到CP值高的 房間內設施真的沒話講 超讚的 服務人員真的超貼心的 值得入住的好文旅
1,服務人員都很親切，而且晚上還有特別的茶染的活動～飯店地理位置好
0,根據飯店選段的時間來用早餐，到了現場，服務員表示客人過多，需要再等待20分鐘，讓我們先去外面走走逛逛，20分鐘後回到餐廳現場，即使已經有了位置，但等餐點上來又另外等了40-50分鐘。這樣的服務以及人手分配，令人非常不滿意。
1,入住房間採光很好，飯店和大廳設計特別，會再來入住，也會想住住看承億文旅集團的其他飯店👍👍👍 …
1,跟老婆的嘉義輕旅行，第一次住日式榻榻米，房間寬敞，空間很舒適！一樓大廳給人的感覺很愜意
0,非常糟糕的住宿體驗 一顆星是給還好我有熱水洗澡 …
0,隔音跟沒有隔間一樣，隔壁打噴嚏都聽得到，樓上樓下水聲大到像在你房間內洗澡！ 跟櫃台反應他會問你要不要耳塞？ 房間內壁紙更是可怕，住完一晚累得半死無法退房即將失眠第二晚的房客留言⋯⋯
1,櫃檯服務人員態度親切，特約停車場走路回飯店需要3-5分鐘的時間，但是保證一定有位置停車，這點真的很棒！    飯店的裝潢很喜歡，會在回住🥳 …
1,就是想再訪的住宿點
1,台灣各地都有不同風格的承億，而嘉義這間頂樓酒吧及無邊泳池真讓我達到完全放鬆，值得推薦❤️
